seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb1	16750001	16800000	50000	*	7893	11874	0.664729661445174	CG
Fvb1	16800001	16850000	50000	*	8877	13240	0.670468277945619	CG
Fvb1	16850001	16900000	50000	*	7074	13599	0.520185307743216	CG
Fvb1	16900001	16950000	50000	*	6314	13093	0.482242419613534	CG
Fvb1	16950001	17000000	50000	*	4758	10915	0.435913879981677	CG
Fvb1	17000001	17050000	50000	*	5982	13427	0.445520220451329	CG
Fvb1	17050001	17100000	50000	*	7156	14737	0.485580511637375	CG
Fvb1	17100001	17150000	50000	*	5430	16396	0.331178336179556	CG
Fvb1	17150001	17200000	50000	*	6370	11352	0.561134601832276	CG
Fvb1	17200001	17250000	50000	*	4472	6516	0.686310620012277	CG
Fvb1	17250001	17300000	50000	*	8482	12288	0.690266927083333	CG
Fvb1	17300001	17350000	50000	*	7042	12745	0.552530404080031	CG
Fvb1	17350001	17400000	50000	*	7316	12021	0.608601613842442	CG
Fvb1	17400001	17450000	50000	*	8064	12425	0.649014084507042	CG
Fvb1	17450001	17500000	50000	*	9985	15543	0.642411374895451	CG
Fvb1	17500001	17550000	50000	*	8209	11433	0.71800927140733	CG
Fvb1	17550001	17600000	50000	*	9251	12945	0.714638856701429	CG
Fvb1	17600001	17650000	50000	*	6691	12266	0.5454916028045	CG
Fvb1	17650001	17700000	50000	*	10354	14127	0.732922771996885	CG
Fvb1	17700001	17750000	50000	*	7519	13942	0.539305695022235	CG
Fvb1	17750001	17800000	50000	*	6262	11617	0.539037617285013	CG
Fvb1	17800001	17850000	50000	*	7173	12022	0.59665613042755	CG
Fvb1	17850001	17900000	50000	*	7994	11081	0.721415034744157	CG
Fvb1	17900001	17950000	50000	*	8457	10701	0.790299971965237	CG
Fvb1	17950001	18000000	50000	*	5597	14431	0.387845610144827	CG
Fvb1	18000001	18050000	50000	*	8115	14485	0.560234725578184	CG
Fvb1	18050001	18100000	50000	*	6780	12332	0.549789166396367	CG
Fvb1	18100001	18150000	50000	*	6410	10426	0.614809131018607	CG
Fvb1	18150001	18200000	50000	*	9077	11963	0.758756164841595	CG
Fvb1	18200001	18250000	50000	*	6843	13425	0.509720670391062	CG
Fvb1	18250001	18300000	50000	*	5635	14144	0.398402149321267	CG
Fvb1	18300001	18350000	50000	*	7220	17338	0.416426346752797	CG
Fvb1	18350001	18400000	50000	*	8662	17776	0.487286228622862	CG
Fvb1	18400001	18450000	50000	*	9274	14614	0.634596961817435	CG
Fvb1	18450001	18500000	50000	*	6995	12348	0.566488500161969	CG
Fvb1	18500001	18550000	50000	*	7309	15885	0.460119609694681	CG
Fvb1	18550001	18600000	50000	*	9226	15408	0.598779854620976	CG
Fvb1	18600001	18650000	50000	*	5810	13997	0.415088947631635	CG
Fvb1	18650001	18700000	50000	*	6941	14195	0.488974991194082	CG
Fvb1	18700001	18750000	50000	*	8776	13972	0.628113369596336	CG
Fvb1	18750001	18800000	50000	*	4291	14574	0.294428434197887	CG
Fvb1	18800001	18850000	50000	*	8963	13575	0.660257826887661	CG
Fvb1	18850001	18900000	50000	*	6157	9806	0.627880889251479	CG
Fvb1	18900001	18950000	50000	*	2764	10977	0.251799216543682	CG
Fvb1	18950001	19000000	50000	*	9039	12489	0.723756906077348	CG
Fvb1	19000001	19050000	50000	*	9588	16135	0.594236132630927	CG
Fvb1	19050001	19100000	50000	*	5812	10773	0.539496890374083	CG
